en,hmr
"Howbeit from the sins of Jeroboam the son of Nebat, wherewith he made Israel to sin, Jehu departed not from after them, to wit, the golden calves that were in Beth-el, and that were in Dan.","Nisienlakhawm, Nebat naupa Jeroboam suolna-Israelhai thil in- suksuoltira a thawhai chu Jehu chun a bân chuong nawh a; chu chu Bethel khuo le Dan khuoa rângkachak bâwngte lim biek a nih."
"And Jehovah said unto Jehu, Because thou hast done well in executing that which is right in mine eyes, and hast done unto the house of Ahab according to all that was in my heart, thy sons of the fourth generation shall sit on the throne of Israel.","Chun, LALPAIN Jehu kuomah, “Ka mittlungtaka thil i thaw lei le, ka lungril duthusâm angtaka Ahab sûnghai chunga i thaw leiin, i naupa- salhai chu suon li chenin Israel lalṭhungphaah ṭhung an tih,” a ta."
"But Jehu took no heed to walk in the law of Jehovah, the God of Israel, with all his heart: he departed not from the sins of Jeroboam, wherewith he made Israel to sin.","Nisienlakhawm, Jehu chun LALPA, Israelhai Pathien dân chu a lungril po poin a pawm nawh a; Jero- boamin Israelhai thil insuksuoltira a suksuol kha a bân chuong nawh a."
In those days Jehovah began to cut off from Israel: and Hazael smote them in all the borders of Israel;,"Chuong lai chun LALPA chun Israelhai chu a thlauthlâk ṭan tah a; chuongchun, Hazael chun Israel ram po poa chun a hne pei a;"
"from the Jordan eastward, all the land of Gilead, the Gadites, and the Reubenites, and the Manassites, from Aroer, which is by the valley of the Arnon, even Gilead and Bashan.","Jordana inthawka khawsak tieng, Gilead ram po po, Gadhai le, Reubenhai le, Manassehai dâm, Arnon ruoma Aroera inthawka Gilead le Basan ram tlung rakin."
"Now the rest of the acts of Jehu, and all that he did, and all his might, are they not written in the book of the chronicles of the kings of Israel?","Jehu chanchin danghai, a thil- thaw po pohai, a thilthawtheizie po pohai chu Israel lalhai inlal lai thu ziekna buah a chuong a ni naw am a nih?"
And Jehu slept with his fathers; and they buried him in Samaria. And Jehoahaz his son reigned in his stead.,"Chuongchun, Jehu chu a pi le puhai kuoma chun a in tah a, Samari khuoah an phûm tah a. Chun, a naupa Jehoahaz chu ama aiawin ân lal tah a."
And the time that Jehu reigned over Israel in Samaria was twenty and eight years.,Samari rama Israelhai chunga Jehu rorêl sûng chu kum sâwmhni le kum riet a nih.
"Now when Athaliah the mother of Ahaziah saw that her son was dead, she arose and destroyed all the seed royal.","Chun, Ahazia nu Athalia chun a naupa a thi ti a lo hriet chun, a tho a, lal nauhai po po chu a that vawng a."
"But Jehosheba, the daughter of king Joram, sister of Ahaziah, took Joash the son of Ahaziah, and stole him away from among the king’s sons that were slain, even him and his nurse, and put them in the bedchamber; and they hid him from Athaliah, so that he was not slain;","Ahazia naupa Joas ruok chu lal Joram naunu, Ahazia farnu Jehoseba chun lal naupasal an thathai laia inthawk chun a ṭhuoi hmang a, a enkawltu leh khum pindanah ân umtir a. Athalia hmu thei lo dingin an thuphmang a; chuongchun, that a ni ve ta nawh a."
And he was with her hid in the house of Jehovah six years. And Athaliah reigned over the land.,"Chun, ama chu amanu le chun LALPA inah kum ruk an inbihmang a, chuongchun, Athalia chun chu rama chun ro a rêl tah a."
"And in the seventh year Jehoiada sent and fetched the captains over hundreds of the Carites and of the guard, and brought them to him into the house of Jehovah; and he made a covenant with them, and took an oath of them in the house of Jehovah, and showed them the king’s son.","Chun, a kum sarinaa chun Jehoiadain Kereth mihai le vêngtu sipaihai laia mi sipai za hotuhai chu ân kotir a, LALPA inah a kuomah ân ṭhuoi lûttir a; chun, an kuomah thu a thlung a, LALPA ina chun ṭawng ân khâmtir a; lal naupa chu ân entir tâwl a."
"And he commanded them, saying, This is the thing that ye shall do: a third part of you, that come in on the sabbath, shall be keepers of the watch of the king’s house;","Chun, ama chun, “In thaw ding chu hieng ang hi a nih; nangni laia châwlnia hung dinghai hi hmun thuma ṭhea hmun khatin lal in chu vêng in ta;"
"and a third part shall be at the gate Sur; and a third part at the gate behind the guard: so shall ye keep the watch of the house, and be a barrier.","chun, hmun thuma ṭhea hmun khat chu Sur kul kawtkhârah um in ta; chun, hmun thuma ṭhea hmun khat chu vêngtuhai hnungtienga kul kawtkhâra chun um in tih; chuong ang chun in chu vêng in ta, a dang- tuah in um ding a nih."
"And the two companies of you, even all that go forth on the sabbath, shall keep the watch of the house of Jehovah about the king.","Chun, nangni laia pâwl hni, châwlnia ṭîn dinghai po po chun lal kâwl vêla LALPA in chu vêng in ta."
"And ye shall compass the king round about, every man with his weapons in his hand; and he that cometh within the ranks, let him be slain: and be ye with the king when he goeth out, and when he cometh in.","Chun, mi tinin hriemhrei chawi- in lal chu inhuol vêl in ta; tukhawm huol sûnga hung lût taphawt chu lo that pei ding a nih; chuongchun, lal chu a lût le suok chu zui pei unla,” tiin thu a pêk a."
"And the captains over hundreds did according to all that Jehoiada the priest commanded; and they took every man his men, those that were to come in on the sabbath, with those that were to go out on the sabbath, and came to Jehoiada the priest.","Chun, sipai za hotuhai chun thiempu Jehoiada thupêk ang po po chun an thaw vawng a; chun, mâni rawihai seng châwlnia hung dinghai le; châwlnia ṭîn dinghai chu an ṭhuoi a, thiempu Jehoiada kuomah an feh a."
"And the priest delivered to the captains over hundreds the spears and shields that had been king David’s, which were in the house of Jehovah.","Chun, thiempu chun sipai za hotuhai chu LALPA ina um, lal David fei le phawhai chu a pêk a."
"And the guard stood, every man with his weapons in his hand, from the right side of the house to the left side of the house, along by the altar and the house, by the king round about.","Chun, vêngtu sipaihai chun hriemhrei chawi sengin, in chang- tieng panga inthawk vawitieng chen- in, mâichâm le in hrûla chun lal chu an ngîr huol tuou a."
"Then he brought out the king’s son, and put the crown upon him, and gave him the testimony; and they made him king, and anointed him; and they clapped their hands, and said, Long live the king.","Chuongchun, lal naupa chu a hung ṭhuoi suok a, lallukhum ân khumtir a, inhriettirna thu chu a pêk a, lalah an siem a, hriek an nâl a; chun, an kut an ben a, “Pathienin laltak humhim raw se,” an ta."
"And when Athaliah heard the noise of the guard and of the people, she came to the people into the house of Jehovah:","Chun, vêngtu sipaihai le mipuihai ri chu Athaliain a lo hriet chun, LALPA ina mipuihai lai chun a va feh a;"
"and she looked, and, behold, the king stood by the pillar, as the manner was, and the captains and the trumpets by the king; and all the people of the land rejoiced, and blew trumpets. Then Athaliah rent her clothes, and cried, Treason! treason!","chun, a hang en a, ngai ta, lal chu dân angin ban hrûla hin a lo ngîr a, sipai hotuhai le tawtawrâwt mûttuhai chu lal kâwlah an ngîr a; chun, chu rama mi po po chu an hlim êm êm a, tawtawrâwt dâm an mût an mût a. Chuongchun, Athalia chun a puonhai a keithlêr a, “Phier rûkna! Phier rûkna a ni tah ie,” tiin a khêk a."
"And Jehoiada the priest commanded the captains of hundreds that were set over the host, and said unto them, Have her forth between the ranks; and him that followeth her slay with the sword. For the priest said, Let her not be slain in the house of Jehovah.","Chun, thiempu Jehoiada chun sipai chunga hotua ruot sipai za hotuhai chu thu a pêk a, an kuomah, “Sipaihai kâra khan amanu kha in- suoktir ro, tukhawm ama zui ta- phawt chu kâwlhnâma sât hlum ding nîng a tih,” a ta; thiempu chun, “LALPA ina chu that ding a ni nawh,” a lo ti ta sih a."
So they made way for her; and she went by the way of the horses’ entry to the king’s house: and there was she slain.,"Chuongchun, lampui an inâwng a; chun, sakawr lûtna lampuiah lal inah a feh a; chutaka chun a nih an that chu."
"And Jehoiada made a covenant between Jehovah and the king and the people, that they should be Jehovah’s people; between the king also and the people.","Chun, Jehoiada chun LALPA le lal le mipuihai kâra chun LALPA mihai an hung nina dingin thu a thlung tah a; lal le mipuihai kâra khawm chun."
"And all the people of the land went to the house of Baal, and brake it down; his altars and his images brake they in pieces thoroughly, and slew Mattan the priest of Baal before the altars. And the priest appointed officers over the house of Jehovah.","Chun, chu rama mi po pohai chu Baal inah an feh a, an sukchim a; a mâichâmhai le a limhai chu an suk- nâwi vawng a; Baal thiempu Mattan khawm chu mâichâm bulah an that a. Chun, thiempu chun LALPA in vêngtu hotuhai a ruot a."
"And he took the captains over hundreds, and the Carites, and the guard, and all the people of the land; and they brought down the king from the house of Jehovah, and came by the way of the gate of the guard unto the king’s house. And he sat on the throne of the kings.","Chun, sipai za hotuhai, Kereth mi dâm, vêngtu sipaihai le, chu rama mi po po chu a ṭhuoi a, LALPA ina inthawkin lal chu an hung ṭhuoi thlâk a, vêngtuhai kawtkhâra lûtin lal ina chun an feh a. Chuongchun, lalhai lalṭhungphaa chun a ṭhung tah a."
"So all the people of the land rejoiced, and the city was quiet. And Athaliah they had slain with the sword at the king’s house.","Chuongchun, chu rama mi po po chu an lâwm a, chun, khawpui chu buoi loin a um tah a; chun Athalia chu kâwlhnâmin lal inah an that a."
Jehoash was seven years old when he began to reign.,Jehoasin ro a rêl ṭan lai chun kum sari mi a nih.
In the seventh year of Jehu began Jehoash to reign; and he reigned forty years in Jerusalem: and his mother’s name was Zibiah of Beer-sheba.,"Jehu kum sari ân lal kum chun Jehoas chu ân lal ṭan a; Jerusalem khuoah kum sâwmli ân lal a; a nu hming chu Zibia, Beer-seba khuoa mi a nih."
And Jehoash did that which was right in the eyes of Jehovah all his days wherein Jehoiada the priest instructed him.,"Chun, thiempu Jehoiadain Je- hoas chu ân chûktir sûng po chu LALPA mithmua thil ṭha a thaw hlak a."
Howbeit the high places were not taken away; the people still sacrificed and burnt incense in the high places.,"Amiruokchu, bâwlhmunhai chu sukbohmang a ni chuong nawh; bâwl- hmunahai chun mihai chu an inthâwiin riminhnik an la raw zing tho a."
"And Jehoash said to the priests, All the money of the hallowed things that is brought into the house of Jehovah, in current money, the money of the persons for whom each man is rated, and all the money that it cometh into any man’s heart to bring into the house of Jehovah,","Chun, Jehoas chun thiempuhai kuomah, “LALPA ina lâklût, thil ser intlanna sum po po tiem sa tahai laia fe taphawthai ta dinga tuk, an hring- na intlanna sum dâm, tukhawma LALPA ina lâk lût an phal sum po pohai chu,"
"let the priests take it to them, every man from his acquaintance; and they shall repair the breaches of the house, wheresoever any breach shall be found.","thiempuhaiin an hmêlhriethaia inthawkin lo la seng hai sienla, chuongchun, in sie, a sietna lai lai siem raw se,” a ta."
"But it was so, that in the three and twentieth year of king Jehoash the priests had not repaired the breaches of the house.","Nisienlakhawm, lal Jehoas chu kum sâwmhni le kum thum ân lal hnung khawmin thiempuhai chun in sie chu an la siem naw rawp a."
"Then king Jehoash called for Jehoiada the priest, and for the other priests, and said unto them, Why repair ye not the breaches of the house? now therefore take no more money from your acquaintance, but deliver it for the breaches of the house.","Chuongchun, lal Jehoas chun thiempu Jehoiada le thiempu dang- hai chu a ko a, an kuomah, “Ieng- dinga in sietna laihai hi in siem naw am? Tuhin chu in hmêlhriethai laia inthawkin tangka chu la ta naw unla, in se siemna dingin pe suok lem ta ro,” a ta."
"And the priests consented that they should take no more money from the people, neither repair the breaches of the house.","Chun, thiempuhai chun mihai kuoma inthawka tangka lâk ta lo le, in sietna lai siemtu ni lo chu an remtih a."
"But Jehoiada the priest took a chest, and bored a hole in the lid of it, and set it beside the altar, on the right side as one cometh into the house of Jehovah: and the priests that kept the threshold put therein all the money that was brought into the house of Jehovah.","Amiruokchu, thiempu Jehoiada chun bâwm a lâk a, a sîn a verpawp a, LALPA ina lût changtieng panga, mâichâm bula chun ân ṭhut a, chu- taka chun LALPA ina tangka hung lâklût po po chu kawtkhâr vêngtu thiempuhai chun an lo sie pei a."
"And it was so, when they saw that there was much money in the chest, that the king’s scribe and the high priest came up, and they put up in bags and counted the money that was found in the house of Jehovah.","Chun, bâwma chun tangka a tam ta hle ti an hriet po leh lal lekhaziektu le thiempu laltak chu an hang feh a, an fûn a, LALPA ina tangka um zât chu an tiem a."
