en,hmr
"And David said unto the young man that told him, Whence art thou? And he answered, I am the son of a sojourner, an Amalekite.","Chun, David chun a hriltu tlangvâl kuoma chun, “Khâwtieng mi am i nih a?” a ta. Ama chun, “Hmêl- mak mi, Amalek mi naupa ka nih,” a tih a, a dawn a."
"And David said unto him, How wast thou not afraid to put forth thy hand to destroy Jehovah’s anointed?","Chun, David chun a kuomah, “LALPA hrieknâl sukbohmang dinga a chunga kutthlâk chu iengtiziea ṭi lo am i nih a?” a ta."
"And David called one of the young men, and said, Go near, and fall upon him. And he smote him, so that he died.","Chuongchun, David chun tlang- vâlhai laia mi pakhat chu a ko a, “Va hnai la, va that rawh,” a ta. Chun, a va sât a, a thi tah a."
"And David said unto him, Thy blood be upon thy head; for thy mouth hath testified against thee, saying, I have slain Jehovah’s anointed.","Chun, David chun a kuomah, “I thisen chu nangma lu chung ngeiah um raw se, nangma bâu ngeiin, ‘LALPA hrieknâl chu ka that a nih,’ tiin a phuong si cheh a,” a ta."
And David lamented with this lamentation over Saul and over Jonathan his son,"Chuongchun, David chun Saula le a naupa Jonathan chu hi ṭaphla hin a ṭah a,"
"(and he bade them teach the children of Judah the song of the bow: behold, it is written in the book of Jashar):","chun, thal hla chu Juda thlahai inchûktir dingin a tir tâwl a, ngai ta, Jaser bua chun ziek a nih."
"Thy glory, O Israel, is slain upon thy high places! How are the mighty fallen!","Aw Israel, i ropuina chu i bâwlhmunahai that a na, Mi thilthawtheihai an tlu ta hi!"
"Tell it not in Gath, Publish it not in the streets of Ashkelon; Lest the daughters of the Philistines rejoice, Lest the daughters of the uncircumcised triumph.","Gath-a chun hril naw unla, Askelon kawtthlêrahai chun phuong bawk naw ro; Chuong naw chun Philistin naunuhai lâwm an ta, Sertan lo naunuhai hlimin khêk pal rawi an tih."
"Ye mountains of Gilboa, Let there be no dew nor rain upon you, neither fields of offerings: For there the shield of the mighty was vilely cast away, The shield of Saul, not anointed with oil.","Nangni Gilboa tlânghai, In chungah dâidâw le ruo khawm tla naw raw se; thil inhlân ding khawm insuo bawk naw ro. Chutaka chun mi thilthawthei phaw chu tirdakumtakin an pei sih a; Saula phaw, hrieknâl lo mi phaw ang elin."
"From the blood of the slain, from the fat of the mighty, The bow of Jonathan turned not back, And the sword of Saul returned not empty.","Thathai thisena inthawk le, mi thilthawthei thâua inthawk chun, Jonathan thal chu a lêt nawh a; Saula kâwlhnâm chu a thlâwnin a lêt bawk nawh."
"Saul and Jonathan were lovely and pleasant in their lives, And in their death they were not divided: They were swifter than eagles, They were stronger than lions.","Saula le Jonathan umdân chu dit a umin a mâwi a, An thi khawma an inṭhe nawh; Mupuihai nêkin an ṭuonrang lem a, Sakeibakneihai nêkin an hrât lem."
"Ye daughters of Israel, weep over Saul, Who clothed you in scarlet delicately, Who put ornaments of gold upon your apparel.","Nangni Israel naunuhai, Saula chu ṭa ro, Puon sen mawihaia inthuom cheu a, In puonahai rângkachaka cheimawinahai belpêktu cheu chu."
How are the mighty fallen in the midst of the battle! Jonathan is slain upon thy high places.,Indo lai taka mi thilthawtheihai an tlûk el chu! I bâwlhmunahai Jonathan chu an that tah.
"I am distressed for thee, my brother Jonathan: Very pleasant hast thou been unto me: Thy love to me was wonderful, Passing the love of women.","Ka unaupa Jonathan, i chungthua hin ka lunginzîng a nih; Ka chungah i ṭha êm êm hlak a, I mi hmangaina chu a mak a, Nuhmei hmangaina chu a khûm dai a nih."
"How are the mighty fallen, And the weapons of war perished!","Mi thilthawtheihai chu an tluh a, Indona thuomhnawhai khawm a bohmang zo tah!"
"And it came to pass after this, that the king of the children of Ammon died, and Hanun his son reigned in his stead.","Chun, chuong hnunga chun Ammon thlahai lal chu a thih a, a naupa Hanun chu a aiawin ân lal a."
"And David said, I will show kindness unto Hanun the son of Nahash, as his father showed kindness unto me. So David sent by his servants to comfort him concerning his father. And David’s servants came into the land of the children of Ammon.","David chun, “A pa chun a mi lo lunginsiet angin kei khawma Nahas naupa Hanun chu lunginsiet vêng ka tih,” a ta. Chuongchun, David chun a pa chungchâng thua thlamuon dingin ama mihai a tir a. Chun, David mihai chun Ammon thlahai ram chu an va tlung a."
"But the princes of the children of Ammon said unto Hanun their lord, Thinkest thou that David doth honor thy father, in that he hath sent comforters unto thee? hath not David sent his servants unto thee to search the city, and to spy it out, and to overthrow it?","Nisienlakhawm, Ammon thlahai lusahairawi chun an lal Hanun kuoma chun, “David hin i pa ân za leiin i kuoma hin thlamuontu a hung tir niin i ring am a ni? David hin khawpui a hne theina dingin a siehlawhai khawpuia hin enthlatu le enfietu dingin a hung tir a ni lem naw am a nih?” an ta."
"So Hanun took David’s servants, and shaved off the one half of their beards, and cut off their garments in the middle, even to their buttocks, and sent them away.","Chuongchun, Hanun chun David mihai chu a man a, an khâkhmul chenve a vâwpêk a; chun, an silfênhai chu a laitakah an mawng tlung chau- in a tanpêk bawk a, ân fetir tah a."
"When they told it unto David, he sent to meet them; for the men were greatly ashamed. And the king said, Tarry at Jericho until your beards be grown, and then return.","Chun, David chu an hang hril chun, a tuok dingin mi a tir a, anni chu an inzak hle el sih a. Chun, lal chun, “In khâkhmulhai a mâwng sei hma po chu Jerikoah um hri unla, chu hnunga chun hung de ti niu,” a ta."
"And when the children of Ammon saw that they were become odious to David, the children of Ammon sent and hired the Syrians of Beth-rehob, and the Syrians of Zobah, twenty thousand footmen, and the king of Maacah with a thousand men, and the men of Tob twelve thousand men.","Chun, Ammon thlahai chun David theida zâwng an lo ni tah ti an hung inhriet chun Ammon thlahai chun Beth-rehoba mi Suria mihai le Zobaa mi Suria mihai, sipai sîng hni le, lal Maaka mi sîng khat leh, Topa mihai sîng khat le sâng hni leh an inchah a, an ruoi a."
"And when David heard of it, he sent Joab, and all the host of the mighty men.","Chun, David chun chu chu a hrietin Joab le sipai huoisenhai po po a tir a."
"And the children of Ammon came out, and put the battle in array at the entrance of the gate: and the Syrians of Zobah and of Rehob, and the men of Tob and Maacah, were by themselves in the field.","Chun, Ammon thlahai chu an hung suok a, khaw lûtna kawtkhâr tienga chun ṭhanghmun an siem a; chun, Zoba mihai le Rehoba mihai Suria mihai le Toba le Maaka mihai ruok chu a tumin phûlah an um a."
"Now when Joab saw that the battle was set against him before and behind, he chose of all the choice men of Israel, and put them in array against the Syrians:","Chuongchun, an hma tieng le an hnungtieng an hung thaw ding a ni ti Joabin a hriet chun Israel mihai laia a ṭha ṭha a thlangsuok a, Suria mihai chu do dingin ṭhanghmun a lo khawh a."
and the rest of the people he committed into the hand of Abishai his brother; and he put them in array against the children of Ammon.,"Chun, mi dang po po chu a unaupa Abisai kutah a sie vawng a, Ammon thlahai chu thaw dingin ṭhanghmun a khaw bawk a."
"And he said, If the Syrians be too strong for me, then thou shalt help me; but if the children of Ammon be too strong for thee, then I will come and help thee.","“Suria mihai hi ka hne naw ding chun nangin mi ṭhangpui i ta, chun, nangin Ammon thlahai hi i hne naw ding chun hung ṭhangpui ka ti che."
"Be of good courage, and let us play the man for our people, and for the cities of our God: and Jehovah do that which seemeth him good.","Huoitakin um unla, ei mihai le ei Pathien khuohai sanin insuk pasal ei tiu; chun, LALPA chun ṭha a ti ang peiin thaw raw se,” a ta."
So Joab and the people that were with him drew nigh unto the battle against the Syrians: and they fled before him.,"Chuongchun, Joab le a kuoma mihai chun Suria mihai chu do dingin indona hmun tieng chu an va hnai a; chun, a hmaa chun an tlânsieh a."
"And when the children of Ammon saw that the Syrians were fled, they likewise fled before Abishai, and entered into the city. Then Joab returned from the children of Ammon, and came to Jerusalem.","Chun, Ammon thlahai chun Suria mihai an tlânsie ti an hriet chun anni khawm chu Abisai hmaa chun an tlânse ve tah a; khuoa chun an lût a. Chun, Joab chun Ammon thlahai chu a kîrsan a, Jerusalemah a fe tah a."
"And when the Syrians saw that they were put to the worse before Israel, they gathered themselves together.","Chun, Suria mihaiin Israelhai hmaa chun an chan a hung chau tah ti an hriet chun an inpun khâwm a."
"And Hadarezer sent, and brought out the Syrians that were beyond the River: and they came to Helam, with Shobach the captain of the host of Hadarezer at their head.","Chun, Hadadezer chun mi a tir a, Vadung khêla Suria mihai chu a ṭhuoi suok a, Hadadezer sipai hotu Sobak chun hma a ṭhuoi a; Helamah an hung a."
"And it was told David; and he gathered all Israel together, and passed over the Jordan, and came to Helam. And the Syrians set themselves in array against David, and fought with him.","Chun, chu chu David an hril a; chun, ama chun Israel mi po po a ko khâwm a, Jordan vadung an kai a, Helama chun an feh a. Chun, Suria mihai chun David chu do dingin ṭhanghmun an lo siem a, an lo thawh a."
"And the Syrians fled before Israel; and David slew of the Syrians the men of seven hundred chariots, and forty thousand horsemen, and smote Shobach the captain of their host, so that he died there.","Chun, Suria mihai chu Israel- hai hmaa chun an tlânse tah a; chun, David chun Suria mi tawlailîr za sari chunga chuong le sakawr chung chuong mi sîng li a that a; chun, an sipai hotu Sobak khawm a that a, chutaka chun a thi tah a."
"And when all the kings that were servants to Hadarezer saw that they were put to the worse before Israel, they made peace with Israel, and served them. So the Syrians feared to help the children of Ammon any more.","Chuongchun, Hadadezer hnuoia lal siehlawa umhai po po chun Israel- hai hmaah an chan a chau tah ti an lo hriet chun, Israelhai leh inremna an siem a, an siehlawhaiah an um tah a. Chuongchun, Suria mihai chun Ammon thlahai chu an ṭhangpui ngam nâwk ta nawh a."
"And it came to pass, at the return of the year, at the time when kings go out to battle, that David sent Joab, and his servants with him, and all Israel; and they destroyed the children of Ammon, and besieged Rabbah. But David tarried at Jerusalem.","Chun, kum dâm a hung invawi a, lalhai indo dinga an suok hlak lai chun, Davidin Joab chu a tir a, a mihai le Israel mihai po po leh; chun, Ammon thlahai chu an suk- bohmang a, Rabba khuo an inhuol a, David ruok chu Jerusalemah a um a."
"And it came to pass at eventide, that David arose from off his bed, and walked upon the roof of the king’s house: and from the roof he saw a woman bathing; and the woman was very beautiful to look upon.","Chun, zântieng nisa innêma chun hieng hi a hung na, David chu a khuma inthawk chun a tho a, lal in inchunga chun a hang lêng a; chun, inchunga inthawk chun nuhmei pakhat insil lai hi a hei hmuh a, chu nuhmei chu hmêl ṭhatak a nih."
"And David sent and inquired after the woman. And one said, Is not this Bath-sheba, the daughter of Eliam, the wife of Uriah the Hittite?","Chun, David chun mi a tir a, chu nuhmei chanchin chu ân dawn feltir a. Chun, mi pakhatin, “Eliam naunu, Bathseba, Hit mi Uria nuhmei a ni naw am a nih?” a tih a."
"And David sent messengers, and took her; and she came in unto him, and he lay with her (for she was purified from her uncleanness); and she returned unto her house.","Chun, David chun mi a tir a, an va ṭhuoi tah a; chun, a kuoma a va tlung chun a lo zâlpui tah a; (a felnaw zo insukthieng laitak a na) chun, a in tieng a fe nâwk tah a."
"And the woman conceived; and she sent and told David, and said, I am with child.","Chuongchun, nuhmei chu a hung inrai tah a, chun, “Nau ka vawn a ni tah,” tiin David chu mi ân hriltir a."
"And David sent to Joab, saying, Send me Uriah the Hittite. And Joab sent Uriah to David.","Chun, David chun Joab kuomah, “Hit mi Uria chu ka kuomah inhung- tir rawh,” tiin ân chah a. Chun, Joab chun Uria chu David kuomah ân fetir a."
"And when Uriah was come unto him, David asked of him how Joab did, and how the people fared, and how the war prospered.","Chun, Uriain a kuom a hang tlung chun, Joab le mihai chu ieng am an chang a, indonahai ieng am an chang ti ân dawn a."
"And David said to Uriah, Go down to thy house, and wash thy feet. And Uriah departed out of the king’s house, and there followed him a mess of food from the king.","Chun, David chun Uria kuomah, “I in tieng fe la, i kehai zu sâwp rawh,” a ta. Chuongchun, Uria chu lal ina inthawk chun a suok a, chun, lal chun fâk dinghai leh a hnawtzui a."
"But Uriah slept at the door of the king’s house with all the servants of his lord, and went not down to his house.","Nisienlakhawm, Uria chu a lalpa siehlawhai lai lal in kawtkhâr bula chun a zâl ve ta el a, a in tieng chun a fe ta nawh a."
"And when they had told David, saying, Uriah went not down unto his house, David said unto Uriah, Art thou not come from a journey? wherefore didst thou not go down unto thy house?","Chun, David chu, “Uria chu a in tieng a fe nawh,” ti an hril phingleh David chun Uria kuoma chun, “Inzin hung i nih a ni naw am a nih? Ieng- dinga i in tieng i fe naw am?” a ta."
"And Uriah said unto David, The ark, and Israel, and Judah, abide in booths; and my lord Joab, and the servants of my lord, are encamped in the open field; shall I then go into my house, to eat and to drink, and to lie with my wife? as thou livest, and as thy soul liveth, I will not do this thing.","Uria chun David kuomah, “Pathien bâwm le Israelhai le Juda- hai chu bûkah an um a, chun, ka pu Joab le ka pu mihai chu ramhnuoiah an inkul bawk a; kei ka ina fein fain dâwnin, ka nuhmei kuomah ka zâl bîk ding maw? I hringna le i thlarau hringna sâlin ka hril a nih, chu chu thaw naw tawp ka tih,” a ta."
"And David said to Uriah, Tarry here to-day also, and to-morrow I will let thee depart. So Uriah abode in Jerusalem that day, and the morrow.","Chun, David chun Uria kuom- ah, “Vawisûn chu hitaka hin um la, zîngah fe de ti nih,” a ta. Chuong- chun, Uria chu Jerusalema chun chu ni le a zînga khawm chun a um tah a."
"And when David had called him, he did eat and drink before him; and he made him drunk: and at even he went out to lie on his bed with the servants of his lord, but went not down to his house.","Chun, David chun a ko a, a hmaa chun a fâkin a dâwn a, a sukrui ta dêr a; chun, zântieng chun a in tienga fe loin a pu siehlawhai laia zâl ding chun a suok a."
"And it came to pass in the morning, that David wrote a letter to Joab, and sent it by the hand of Uriah.","Chun, a zîngah zîngkâr chun David chun Joab chu lekha a thawn a, Uria chu ân chawitir a."
"And he wrote in the letter, saying, Set ye Uriah in the forefront of the hottest battle, and retire ye from him, that he may be smitten, and die.","Chun, lekhaa chun, “Uria chu râl zuolna laitaka inhmatâwngtir unla, an thata a thi hlauna dingin thlathlam ro,” tiin a ziek a."
"And it came to pass, when Joab kept watch upon the city, that he assigned Uriah unto the place where he knew that valiant men were.","Chun, Joab chun khuo chu ân huol vêl lai chun mi huoi huoi umna nia a hrieta chun Uria chu ân ṭhang- tir a."
"And the men of the city went out, and fought with Joab: and there fell some of the people, even of the servants of David; and Uriah the Hittite died also.","Chun, khuoa mihai chu an hung suok a, Joab chu an hung thawh a, mi ṭhenkhat David mihai laia mi ngei khawm chu an thih a; chun, Hit mi Uria khawm chu a thih a."
Then Joab sent and told David all the things concerning the war;,"Chuongchun, Joab chun mi a tir a, indona chungchâng thu tieng po po chu David chu a hril a;"
"and he charged the messenger, saying, When thou hast made an end of telling all the things concerning the war unto the king,","chun, a mi tir kuoma chun, “Lal kuoma indona chanchin po po i hril zo hnungin,"
"it shall be that, if the king’s wrath arise, and he say unto thee, Wherefore went ye so nigh unto the city to fight? knew ye not that they would shoot from the wall?","a lung a sen thuta, ‘Iengdinga thaw dinga khaw bul ela in fe am a na? Kula inthawkin kâp el an ti cheu ti in hriet naw am a nih?"
"who smote Abimelech the son of Jerubbesheth? did not a woman cast an upper millstone upon him from the wall, so that he died at Thebez? why went ye so nigh the wall? then shalt thou say, Thy servant Uriah the Hittite is dead also.","Jerubbeseth naupa Abimelek kha tuin am a that a? Bu râwtnawina lung chunghnung lem nuhmeiin kula inthawkin a chungah a zuk thlâk a, Thebez-a khan a thi a ni naw am a nih? Iengdinga chuong kul bul ela fe am in ni a?’ a ti chun, ‘I siehlaw Uria Hit mi khawm kha a thi annaw,’ ti rawh aw,” tiin a hril a."
"So the messenger went, and came and showed David all that Joab had sent him for.","Chuongchun, a mi tir chu a feh a, a va tlung a, Joabin a tirna san po po chu David chu a hril tah a."
"And the messenger said unto David, The men prevailed against us, and came out unto us into the field, and we were upon them even unto the entrance of the gate.","Chun, a mi tir chun David kuoma chun, “Mihai chun an mi hung nawr a, phûlah an mi hung thawh a; keini chun an khaw lûtna kawtkhâr tlung rakin kan nawr ve thung a."
"And the shooters shot at thy servants from off the wall; and some of the king’s servants are dead, and thy servant Uriah the Hittite is dead also.","Chun, kâptuhai chun kula inthawk chun i siehlawhai chu an kâp a, chuongchun, lal siehlaw ṭhenkhat- hai chu an thih a; chun, i siehlaw Hit mi Uria khawm kha a thi annaw,” a ta."
"Then David said unto the messenger, Thus shalt thou say unto Joab, Let not this thing displease thee, for the sword devoureth one as well as another; make thy battle more strong against the city, and overthrow it: and encourage thou him.","David chun a mi tir kuoma chun, “Joab kuoma chun hieng ang hin va hril rawh, ‘Hieng hin i lungril chu suklâwm naw chuong naw raw se, kâwlhnâm chun tu tu khawm a thlierbîk si nawh a, nasa nâwkzuolin khuo chu thaw unla, sukse ro,’ tiin infui rawh,” a ta."
"And when the wife of Uriah heard that Uriah her husband was dead, she made lamentation for her husband.","Chun, Uria nuhmei chun a pasal Uria a thi ti a hriet chun a pasal chu a sûn a."
"And when the mourning was past, David sent and took her home to his house, and she became his wife, and bare him a son. But the thing that David had done displeased Jehovah.","Chun, a sûn hunbi a bo hnung chun David chun ama in tieng ân ṭhuoitir a, a nuhmeiah a nei tah a, naupasal a neipêk a. Nisienlakhawm, David thilthaw chun LALPA a suklungni nawh a."
"And Jehovah sent Nathan unto David. And he came unto him, and said unto him, There were two men in one city; the one rich, and the other poor.","Chun, LALPA chun David kuoma chun Nathan a tir a. A kuoma chun a feh a, “Khaw pakhata hin mi pahni an um a, pakhat chu mi hausa a na, pakhat chu mi pasie a nih."
The rich man had exceeding many flocks and herds;,Mi hausa chun berâm ruol tamtak le ran ruol tamtak a nei a;
"but the poor man had nothing, save one little ewe lamb, which he had bought and nourished up: and it grew up together with him, and with his children; it did eat of his own morsel, and drank of his own cup, and lay in his bosom, and was unto him as a daughter.","mi pasie ruok khan chu berâmte alâ chiterek pakhat ân châwk, a ivai pakhat bak naw chu iengkhawm a nei nawh a, a kuoma a nauhai le khawsa an na, a thlêng awtpui le a no in- ṭâwmpui, a ângsûnga um, a naunu- hmei ang chiea a ngai a nih."
"And there came a traveller unto the rich man, and he spared to take of his own flock and of his own herd, to dress for the wayfaring man that was come unto him, but took the poor man’s lamb, and dressed it for the man that was come to him.","Chun, mi hausa kuoma chun inzin pakhat hi a va tlung a; chun, a kuoma mikhuol hung tlung chu ama berâm le ran chu that phal loin, mi pasie berâm chu a lâkpêk a, a kuoma hung inzinpa chu a thatpêk a,” a ta."
"And David’s anger was greatly kindled against the man; and he said to Nathan, As Jehovah liveth, the man that hath done this is worthy to die:","Chuongchun, David chu chu mi chunga chun a lunginsen ta hle el a; Nathan kuoma chun, “LALPA hring- na sâlin ka hril hi, chu thil thawtu chu sukhlum el tlâk a ni chu,"
"and he shall restore the lamb fourfold, because he did this thing, and because he had no pity.","chun, hieng ang thil a thaw lei le lunginsietna a nei naw leiin a berâmte chu a lêt liin a thung ding nîng a tih,” a ta."
"And Nathan said to David, Thou art the man. Thus saith Jehovah, the God of Israel, I anointed thee king over Israel, and I delivered thee out of the hand of Saul;","Chuongchun, Nathan chun David kuomah, “Chu mi chu nang hi i nih, LALPA, Israelhai Pathien chun hieng ang hin a tih, Israelhai lal ni dingin hriek ka nâl cheh a, Saula kuta inthawkin ka sansuok cheh a;"
"and I gave thee thy master’s house, and thy master’s wives into thy bosom, and gave thee the house of Israel and of Judah; and if that had been too little, I would have added unto thee such and such things.","chun, i pu in ro chu kân hluotir cheh a, i pu nuhmeihai chu i ângsûng- ah ka sieh a, Israel le Juda sûngkuohai ka pêk bawk cheh a, chun, chuong chu tlâwm taluo a ni chun, thil dang khawm ka pêk belsa ding che annâwm."
"Wherefore hast thou despised the word of Jehovah, to do that which is evil in his sight? thou hast smitten Uriah the Hittite with the sword, and hast taken his wife to be thy wife, and hast slain him with the sword of the children of Ammon.","Iengtiziea LALPA thu chu ngainêpa, a mithmua thil ṭha naw i thaw el am a ni leh? Hit mi Uria chu kâwlhnâmin i sukhlum a, a nuhmei chu i nuhmei dingin i neipêk a, Ammon thlahai kâwlhnâmin i that a."
"Now therefore the sword shall never depart from thy house, because thou hast despised me, and hast taken the wife of Uriah the Hittite to be thy wife.","Chuleiin, tu hin kâwlhnâm chun i insûng chu inkiensan naw tawp a tih, nang chun mi ngainêpin Hit mi Uria nuhmei chu i nuhmei dingin i lâkpêk ta sih a."
"Thus saith Jehovah, Behold, I will raise up evil against thee out of thine own house; and I will take thy wives before thine eyes, and give them unto thy neighbor, and he shall lie with thy wives in the sight of this sun.","LALPA chun hieng ang hin a ti a nih, ‘Ngai ta, nangma sûngkuo laia inthawk ngeiin i chungah thil ṭha naw insuoktir ka ta, i mithmu ngeiah i nuhmeihai chu lâkpêk ka ti cheh a, i vênghai pêng ka ta, sûn khawvarah i nuhmeihai chu zâlpui an tih."
"For thou didst it secretly: but I will do this thing before all Israel, and before the sun.","Nang chun chu inrûkin i thawh a, kei ruok chun chu Israel mihai po po mithmuah sûn khawvarah ka thaw ding a nih,’ a tih,” a ta."
"And David said unto Nathan, I have sinned against Jehovah. And Nathan said unto David, Jehovah also hath put away thy sin; thou shalt not die.","Chun, David chun Nathan kuomah, “LALPA chungah thil ka lo suksuol tah a nih,” a ta. Chun, Nathan chun David kuomah, “LALPA khawma i suol chu a sie hmang ve tah a; thi naw ti nih."
"Howbeit, because by this deed thou hast given great occasion to the enemies of Jehovah to blaspheme, the child also that is born unto thee shall surely die.","Amiruokchu, hi i thilthaw hin Pathien hrilsietna remchângtak LALPA hmêlmahai ta dinga i siem leiin naupang nangmaa inthawka pieng chu thi ngei a tih,” a ta."
"And Nathan departed unto his house. And Jehovah struck the child that Uriah’s wife bare unto David, and it was very sick.","Chuongchun, Nathan chun a in tieng a fe san tah a. Chun, Uria nuhmei David a neipêk naupang chunga chun LALPA chun a kut a thlâk a, a na ta hle el a."
"David therefore besought God for the child; and David fasted, and went in, and lay all night upon the earth.","David chun naupang ta ding chun Pathien kuomah a ngên rak a; chun, David chun bu dâm a nghei a, a lût a, zân khawvârin hnuoiah a zâl tah a."
"And the elders of his house arose, and stood beside him, to raise him up from the earth: but he would not, neither did he eat bread with them.","Chun, a sûnghai laia upahai chu an tho a, hnuoia inthawka keitho ding chun a kâwlah an ngîr a; nisien- lakhawm, a tho nuom nawh a, an kuoma khawm bu khawm a fâk bawk nawh."
"And it came to pass on the seventh day, that the child died. And the servants of David feared to tell him that the child was dead; for they said, Behold, while the child was yet alive, we spake unto him, and he hearkened not unto our voice: how will he then vex himself, if we tell him that the child is dead!","Chun, hieng hi a hung na, ni sari ni chun naupang chu a thi tah a. Chun, David siehlawhai chun naupang chu a thi tah ti hril chu an ṭih a, “Ngai ta u, naupang a dam lai khan a kuomah thu ei hril a, ei râwl a ngai si nawh a, naupang chu a thi tah ti iengtin am hril ngam tâng ei ti leh, ieng amanih inlaw el rawi a tih,” an ta."
"But when David saw that his servants were whispering together, David perceived that the child was dead; and David said unto his servants, Is the child dead? And they said, He is dead.","Nisienlakhawm, David chun chuonga siehlawhai chu an inbiekrûk a hmu chun David chun naupang chu a thi a nih ti a hriet tah a; chun, David chun a siehlawhai kuomah, “Nau- pang chu a thi tah a ni maw?” a ta. Chun, anni chun, “A thi tah,” an ta."
"Then David arose from the earth, and washed, and anointed himself, and changed his apparel; and he came into the house of Jehovah, and worshipped: then he came to his own house; and when he required, they set bread before him, and he did eat.","Chuongchun, David chu hnuoia inthawk chu a tho a, ân sâwp a, sahriek ân nâl a, a puonhai ân thleng a; chun, LALPA inah a feh a; Pathien chibai a bûk a; chun, a in tieng chun a fe nâwk a; chun, bu a hei lam a, a hmaa chun an hung sieh a, a fâk tah a."
"Then said his servants unto him, What thing is this that thou hast done? thou didst fast and weep for the child, while it was alive; but when the child was dead, thou didst rise and eat bread.","Chun, a siehlawhai chun a kuomah, “I thil thawzie hi iengtizie am a ni a? Naupang chu a dam lai khan bu dâm i nghei a, i ṭap a; nisien- lakhawm, naupang chu a thi tah a, i tho a, bu dâm i fâk ta lem a,” an ta."
"And he said, While the child was yet alive, I fasted and wept: for I said, Who knoweth whether Jehovah will not be gracious to me, that the child may live?","Chun, ama chun, “Naupang kha a la dam lai khan bu dâm ka ngheiin ka ṭap luoh a, ‘Naupang chu a dam theina dingin LALPA chun a mi lung- insiet rawi mawh, tuin am hrieng ei ta?’ ka ti a na."
"But now he is dead, wherefore should I fast? can I bring him back again? I shall go to him, but he will not return to me.","Nisienlakhawm, tuhin chu a thi ta sih a, iengdingin am bu nghei tâng ka ta? Ka ko kîr nâwk thei ding am a nih? A kuomah keima hi la fêng ka ta, nisienlakhawm, ama chu ka kuomah hung kîr nâwk ta naw ni,” a ta."
