en,hmr
And unto Eber were born two sons: the name of the one was Peleg; for in his days the earth was divided; and his brother’s name was Joktan.,"Eber-a chun naupasal pahni an pieng a: a pakhat hming chu Peleg a nih; ama hun lai chun hnuoi hi ṭhein a um sih a; chun, a unaupa hming chu Joktan a nih."
"And Joktan begat Almodad, and Sheleph, and Hazarmaveth, and Jerah,","Joktan chun Almodad, Seleph, Hazarmaveth, Jera;"
"and Hadoram, and Uzal, and Diklah,","Hadoram, Uzal, Dikla;"
"and Ebal, and Abimael, and Sheba,","Ebal, Abimael, Seba;"
"and Ophir, and Havilah, and Jobab. All these were the sons of Joktan.","Ophir, Havila le Jobab a nei a. Hienghai po po hi Joktan naupasal- hai chu an nih."
"Shem, Arpachshad, Shelah,","Sem, Arpaksad, Sela,"
"Eber, Peleg, Reu,","Eber, Peleg, Reu;"
"Serug, Nahor, Terah,","Serug, Nahor, Tera,"
Abram (the same is Abraham).,"Abram, (hi hi Abraham leh thu- hmun a nih);"
"The sons of Abraham: Isaac, and Ishmael.",Abraham naupasalhai chu Isak le Ismael.
"These are their generations: the first-born of Ishmael, Nebaioth; then Kedar, and Adbeel, and Mibsam,","Hi hi an inthla dân chu a nih. Ismael nau lutîr chu Nebaioth a na; chun, Kedar hai, Adbeel hai, Mibsam hai;"
"Mishma, and Dumah, Massa, Hadad, and Tema,","Misma hai, Duma hai, Massa hai, Hadad hai, Tema hai,"
"Jetur, Naphish, and Kedemah. These are the sons of Ishmael.","Jetur hai, Naphis hai, Kedema hai. Hienghai hi Ismael naupasalhai chu an nih."
"And the sons of Keturah, Abraham’s concubine: she bare Zimran, and Jokshan, and Medan, and Midian, and Ishbak, and Shuah. And the sons of Jokshan: Sheba, and Dedan.","Chun, Abraham thaikêm Ke- tura naupasalhai chu: Zimran le, Joksan le, Medan le, Midian le, Isbak le Sua an nih. Chun, Joksan naupa- salhai chu: Seba, Dedan."
"And the sons of Midian: Ephah, and Epher, and Hanoch, and Abida, and Eldaah. All these were the sons of Keturah.","Chun, Midian naupasalhai chu; Epha, Epher, Hanok, Abida, Eldaa an nih. Hieng po po hi Ketura naupa- salhai chu an nih."
"And Abraham begat Isaac. The sons of Isaac: Esau, and Israel.","Chun, Abraham chun Isak a nei a; Isak naupasalhai chu: Esau le Israel."
"The sons of Esau: Eliphaz, Reuel, and Jeush, and Jalam, and Korah.","Esau naupasalhai chu: Eliphaz, Reuel, Jeus, Jalam le Kora."
"The sons of Eliphaz: Teman, and Omar, Zephi, and Gatam, Kenaz, and Timna, and Amalek.","Eliphaz naupasalhai chu: Teman, Omar, Zephi, Gatam, Kenaz, Timna le Amalek,"
"The sons of Reuel: Nahath, Zerah, Shammah, and Mizzah.","Reuel naupasalhai chu: Na- hath, Zera, Samma le Mizza."
"And the sons of Seir: Lotan, and Shobal, and Zibeon, and Anah, and Dishon, and Ezer, and Dishan.","Chun, Seir naupasalhai chu: Lotan, Sobal, Zibeon, Ana, Dison, Ezer le Disan."
"And the sons of Lotan: Hori, and Homam; and Timna was Lotan’s sister.","Chun, Lotan naupasalhai chu: Hori le Homam. Timna chu Lotan farnu a nih."
"The sons of Shobal: Alian, and Manahath, and Ebal, Shephi, and Onam. And the sons of Zibeon: Aiah, and Anah.","Sobal naupasalhai chu: Alian, Manahath, Ebal, Sephi le Onam. Chun, Zibeon naupasalhai chu: Aia le Ana."
"The sons of Anah: Dishon. And the sons of Dishon: Hamran, and Eshban, and Ithran, and Cheran.","Ana naupasal chu Dison. Dison naupasalhai chu: Hamran, Esban, Ithran le Keran."
"The sons of Ezer: Bilhan, and Zaavan, Jaakan. The sons of Dishan: Uz, and Aran.","Ezer naupasalhai chu: Bilhan, Zaavan le Jaakan. Disan naupasalhai chu: Uz le Aran."
"Now these are the kings that reigned in the land of Edom, before there reigned any king over the children of Israel: Bela the son of Beor; and the name of his city was Dinhabah.","Tuhin hienghai hi Edom ram- a lal rorêltuhai chu an nih, chu hmaa Israel thlahai chunga lal rorêltuhai chu: Bela, Beor naupa; a khawpui hming chu Dinhaba a nih."
"And Bela died, and Jobab the son of Zerah of Bozrah reigned in his stead.","Bela chu a thih a, Bozra-a Zera naupa Jobab chun ama aiin ro a rêl a."
"And Jobab died, and Husham of the land of the Temanites reigned in his stead.","Chun, Jobab chu a thih a, ama aia chun Teman mihai rama um Husam chun ro a rêl a."
"And Husham died, and Hadad the son of Bedad, who smote Midian in the field of Moab, reigned in his stead; and the name of his city was Avith.","Chun, Husam chu a thih a, ama aia chun Bedad naupa Hadad, Moab phaia Midianhai hnetu khan ro a rêl a; chun, a khawpui hming chu Avith a ni nghe ngheh a."
"And Hadad died, and Samlah of Masrekah reigned in his stead.","Chun, Hadad chu a hung thih a, ama aia chun Masrekaa um Samla chun ro a rêl a."
"And Samlah died, and Shaul of Rehoboth by the River reigned in his stead.","Chun, Samla chu a thih a, ama aia chun Vadungpui panga Reho- botha um Saul chun ro a rêl a."
"And Shaul died, and Baal-hanan the son of Achbor reigned in his stead.","Chun, Saul chu a hung thih a, ama aia chun Akbor naupa Baal-hanan chun ro a rêl a."
"And Baal-hanan died, and Hadad reigned in his stead; and the name of his city was Pai: and his wife’s name was Mehetabel, the daughter of Matred, the daughter of Me-zahab.","Chun, Baal-hanan chu a thih a, ama aia chun Hadadin ro a rêl a; a khawpui hming chu Pai a nih; chun, a nuhmei hming chu Mehetabel a na, ama chu Mezahab naunu, Matred naunu a nih."
"And Hadad died. And the chiefs of Edom were: chief Timna, chief Aliah, chief Jetheth,","Chun, Hadad chu a thi a. Chun, Edom ram awptuhai chu: Timna, Alia, Jetheth,"
"chief Oholibamah, chief Elah, chief Pinon,","Oholibama, Ela, Pinon,"
"chief Kenaz, chief Teman, chief Mibzar,","Kenaz, Teman, Mibzar,"
"chief Magdiel, chief Iram. These are the chiefs of Edom.",Magdiel le Iram hai an nih. Hienghai hi Edom ram awptuhai chu an nih.
"Now the Philistines fought against Israel: and the men of Israel fled from before the Philistines, and fell down slain in mount Gilboa.","Chun, Philistin mihai chun Israelhai chu an hung do a, chuongchun, Israel mihai chu Philis- tin mihai hmaa inthawk chun an tlânsieh a, Gilboa tlânga dâm chun anni chu thatin an tlu tâwl a."
"And the Philistines followed hard after Saul and after his sons; and the Philistines slew Jonathan, and Abinadab, and Malchi-shua, the sons of Saul.","Chun, Philistin mihai chun Saula le a naupasalhai chu nasatakin an hnawt a; chuongchun, Philistin mi- hai chun Saula naupasal Jonathan le Abinadab le Malkisua chu anthat a."
"And the battle went sore against Saul, and the archers overtook him; and he was distressed by reason of the archers.","Chun, Saula chunga chun indona chu a hung zuol ta hle el a, thal kâp mihai chun ama chu an nangchîng tah a; thal kâp mihai lei chun nasatakin a beidawng tah a."
"Then said Saul unto his armor-bearer, Draw thy sword, and thrust me through therewith, lest these uncircumcised come and abuse me. But his armor-bearer would not; for he was sore afraid. Therefore Saul took his sword, and fell upon it.","Chun, Saula chun a râlthuom chawitu kuoma chun, “I kâwlhnâm kha phawi la, mi hung sunthleng el rawh; chuong naw chun, hieng sertan lohai hi hung an ta, mi hung sukbuoi rawi an tih,” a ta. Nisienlakhawm, a râlthuom chawitu chu a nuom nawh a, ama chu a ṭi êm êm leiin. Chuleiin, Saula chun a kâwlhnâm chu a lâk a, a baw lût tah a."
"And when his armor-bearer saw that Saul was dead, he likewise fell upon his sword, and died.","Chun, a râlthuom chawitu chun Saula chu a thi tah ti a hmu chun, ama khawm chu a kâwlhnâm chu a baw lût a, a thi ve tah a."
"So Saul died, and his three sons; and all his house died together.","Chuongchun, Saula chu a thi tah a, a naupasal pathumhai leh; an sûngkuo chu an rêngin hmunkhata chun an thi tah a."
"And when all the men of Israel that were in the valley saw that they fled, and that Saul and his sons were dead, they forsook their cities, and fled; and the Philistines came and dwelt in them.","Chun, ruoma um Israel mihai po po chu an tlânseh a, Saula le a naupa- salhai chu an thi ti an hriet phing chun an khuohai chu an tlânsan a, an tlânse ve tah a; chuongchun, Philistin mihai chu an hung a, chuongahai chun an hung chêng tah a."
"And it came to pass on the morrow, when the Philistines came to strip the slain, that they found Saul and his sons fallen in mount Gilboa.","Chun, a zînga Philistin mihaiin an râl thathai thuom chu hlîp dinga an hung chun Saula le a naupasalhai chu Gilboa tlânga chun an lo tlu ve zing ti an hmu tah a."
"And they stripped him, and took his head, and his armor, and sent into the land of the Philistines round about, to carry the tidings unto their idols, and to the people.","Ama chu a thuom an hlîp a, a lu chu an lâk a, a râlthuom leh, mipuihai le an milimhai kuoma chanchin intlun dingin Philistin rama chun an thawn vêl tah a."
"And they put his armor in the house of their gods, and fastened his head in the house of Dagon.","Chuongchun, a râlthuomhai chu an pathienhai ina chun an sieh a, a lu chu Dagon ina chun an târ a."
"And when all Jabesh-gilead heard all that the Philistines had done to Saul,","Chun, Jabes-gilead mihai po po chun Saula chunga Philistin mihai thilthaw po po chu an hrietin,"
"all the valiant men arose, and took away the body of Saul, and the bodies of his sons, and brought them to Jabesh, and buried their bones under the oak in Jabesh, and fasted seven days.","mi hrât huoisenhai po po chu an tho a, Saula ruong le a naupasalhai ruonghai chu an lâk hmang a, Jabes-a chun an hung lâk a, Jabes- a thingsaisuo hnuoiah an ruhai chu an phûm a, ni sari sûng bu an nghei a."
"So Saul died for his trespass which he committed against Jehovah, because of the word of Jehovah, which he kept not; and also for that he asked counsel of one that had a familiar spirit, to inquire thereby,","Chuongchun, Saula chu LALPA chunga a ringum nawna leiin a thi tah a; LALPA thu chu a zâwm nawh a, khawhri zâwl aisânthiem chu zawng suokin a râwn a,"
"and inquired not of Jehovah: therefore he slew him, and turned the kingdom unto David the son of Jesse.","LALPA chu a râwn naw a nih. Chuongchun, LALPA chun ama chu a sukhlum a, a ram chu Jesai naupa David kuoma pêk a ni tah."
"Then all Israel gathered themselves to David unto Hebron, saying, Behold, we are thy bone and thy flesh.","Chun, Israelhai po po chu David kuomah Hebrona chun an hung inkhâwm a, “Ngai ta, i ru le i tisahai kan ni hi."
"In times past, even when Saul was king, it was thou that leddest out and broughtest in Israel: and Jehovah thy God said unto thee, Thou shalt be shepherd of my people Israel, and thou shalt be prince over my people Israel.","Kha hmaa Saula lal a ni lai khawm khan, nangin i mi keihruoi a, Israel rama hin i mi hung lûtpui a na, LALPA i Pathien chun i kuomah, ‘Ka mi Israelhai chu châwm i ta, ka mi Israelhai chunga chun lal nîng i tih,’ a ti kha,” an ta."
"So all the elders of Israel came to the king to Hebron; and David made a covenant with them in Hebron before Jehovah; and they anointed David king over Israel, according to the word of Jehovah by Samuel.","Chuongchun, Israel upahai po po chu Hebronah lal kuoma chun an hung a, David chun LALPA hmaah Hebrona chun anni le chun thuthlung a siem tah a; Samuel kuta LALPA thu ang peiin David chu Israel lal ni dingin hriek an nâl tah a."
"And David and all Israel went to Jerusalem (the same is Jebus); and the Jebusites, the inhabitants of the land, were there.","Chun, David le Israel mihai po po chu Jerusalemah an hang feh a (chu chu Jebus a nih); chun, Jebus mihai, a rama chênghai chu chutaka chun an um a."
"And the inhabitants of Jebus said to David, Thou shalt not come in hither. Nevertheless David took the stronghold of Zion; the same is the city of David.","Jebusa chênghai chun David kuomah, “Hitaka hin i hung lût ding a ni nawh,” an lo tih a. Nisienla- khawm, David chun Zion kul chu a lâk a; chu chu David khawpui a hung ni tah a."
"And David said, Whosoever smiteth the Jebusites first shall be chief and captain. And Joab the son of Zeruiah went up first, and was made chief.","David chun, “Tukhawm Jebus mi that hmasataktu chu sipai hotu tak nîng a tih,” a ta. Chun, Zeruia naupa Joab chu a hmasatak a na, chuong- chun, hotua siem a ni tah a."
And David dwelt in the stronghold; therefore they called it the city of David.,"Chun, David chu kula chun a chêng tah a; chuleichun, David khaw- pui an ti tah a."
"And he built the city round about, from Millo even round about; and Joab repaired the rest of the city.","Chun, khawpui chu Millo le a vêl po po chu a vêlin a bâwl a; chun, Joab chun a la bâkhai chu a siemṭha bawk a."
And David waxed greater and greater; for Jehovah of hosts was with him.,"Chun, David chu a hung ropui deu deu a, sipaihai LALPA chu a kuomah a um sih a."
"Now these are the chief of the mighty men whom David had, who showed themselves strong with him in his kingdom, together with all Israel, to make him king, according to the word of Jehovah concerning Israel.","Chun, hienghai hi sipai huoisen bîkhai Davidin a nei, Israel chung- thua LALPA thu ang peia ama lala siem dinga Israel mihai po po inkawpa, a ram sûnga ama le hrâta insuklanghai chu an nih."
"And this is the number of the mighty men whom David had: Jashobeam, the son of a Hachmonite, the chief of the thirty; he lifted up his spear against three hundred and slew them at one time.","Hieng hi mi thilthawthei David- in a nei chu an nih: Hakmon thlaa mi Jasobeam, sâwmthum chunga hotu; mi za thum chungah a fei ân let a, kâr loin anni chu a that tâwl tah a."
"And after him was Eleazar the son of Dodo, the Ahohite, who was one of the three mighty men.","Chun, ama hnunga chun Aho mi, Dodo naupa Eleazar, mi thilthaw- thei pathumhai laia pakhat chu a nih."
"He was with David at Pasdammim, and there the Philistines were gathered together to battle, where was a plot of ground full of barley; and the people fled from before the Philistines.","Pasdammima khan David kuomah a um a, chu hmuna chun Philistin mihai chu indo dingin an inkhâwm a, chutaka chun, hmun, buṭeia sip a um a; mipuihai chu Philistin mihai hmaa chun an tlân- seh a."
"And they stood in the midst of the plot, and defended it, and slew the Philistines; and Jehovah saved them by a great victory.","Chun, chu bu hmun lailung laia chun an ngîr a, an hum tlat tah a; Philistin mihai chu an that a, LALPA chun hnena ropuitakin anni chu a sanhim a."
"And three of the thirty chief men went down to the rock to David, into the cave of Adullam; and the host of the Philistines were encamped in the valley of Rephaim.","Chun, sipai sâwmthumhai chu lungpuiah, David kuomah, Adullam pûka chun an va feh a; chun, Philistin sipaihai chu Rephaim ruoma chun ruongchaichea thlâkin an um a."
"And David was then in the stronghold, and the garrison of the Philistines was then in Beth-lehem.","Chun, David chu kula chun a um a; Philistin sipai ruol chu chu lai chun Bethlehema chun an um a."
"And David longed, and said, Oh that one would give me water to drink of the well of Beth-lehem, which is by the gate!","Chun, David chun a châk a, “Kul kawtkhâr bula Bethlehem tui- sunsuo tui kha dâwn dingin mi pe um hai sien chu aw!” a ta."
"And the three brake through the host of the Philistines, and drew water out of the well of Beth-lehem, that was by the gate, and took it, and brought it to David: but David would not drink thereof, but poured it out unto Jehovah,","Chuongchun, mi pathumhai chun Philistin sipaihai chu an nêr- thleng a, kul kawtkhâr bula Beth- lehema tuisunsuoa inthawk chun tui chu an va chawi a, an hung lâk a, David kuomah an hung lâk tah a: nisienlakhawm, David chun tui chu a dawn nawh a, LALPA kuomah a bunthlâk ta lem a."
"and said, My God forbid it me, that I should do this: shall I drink the blood of these men that have put their lives in jeopardy? for with the jeopardy of their lives they brought it. Therefore he would not drink it. These things did the three mighty men.","“Hi hi ka thaw ding hi ka Pathien chun mi khap raw se: an hringna ṭiumtaka sietuhai, hieng mihai hringna thisen hi ka dâwn ding am a nih? An hringna chân huoma hi hi an hung lâk a ni sih a,” a ta. Chuleichun, a dâwn ta nawh a. Hieng thil hi mi thilthawthei pathumhai chun an thaw a nih."
"And Abishai, the brother of Joab, he was chief of the three; for he lifted up his spear against three hundred and slew them, and had a name among the three.","Chun, Joab unaupa Abisai chu sâwmthumhai laia hotu tak a na, ama chun za thumhai chunga chun a fei chu a phawi a, anni chu a that a, pathumhai laia chun hming ṭhat a hlawh a."
"Of the three, he was more honorable than the two, and was made their captain: howbeit he attained not to the first three.","Sâwmthumhai lai chun ama chu inza a kai a; chuongchun, anni chunga hotua siem chu a ni tah a; nisienlakhawm, a hmaa pathumhai lai chu a ṭhang nawh."
"Benaiah the son of Jehoiada, the son of a valiant man of Kabzeel, who had done mighty deeds, he slew the two sons of Ariel of Moab: he went down also and slew a lion in the midst of a pit in time of snow.","Kabzeel mi, mi thilthawtheitak naupa, Jehoiada naupa Benaia, thil nasatakhai thawtu chu a nih: Moaba Ariel naupasal pahnihai chu a that a, a fe thla a, vûr tlâk hun laiin pûk sûnga chun sakeibaknei a that bawk a."
"And he slew an Egyptian, a man of great stature, five cubits high; and in the Egyptian’s hand was a spear like a weaver’s beam; and he went down to him with a staff, and plucked the spear out of the Egyptian’s hand, and slew him with his own spear.","Chun, Aigupta mi, mi taksa lientak tawng ngaa insâng a that a; chu Aigupta mi kuta chun puon khâwngtu puonkawl ang hi fei a um a; ama chun hmawl leh a pan thlâk a, Aigupta mi kuta fei chu a lâkpêk a, ama fei ngei chun a that tah a."
"These things did Benaiah the son of Jehoiada, and had a name among the three mighty men.","Jehoiada naupa Benaia chun hieng thilhai hi a thawh a, mi thil- thawthei pathumhai laia chun hming ṭhat a hlaw tah a."
"Behold, he was more honorable than the thirty, but he attained not to the first three: and David set him over his guard.","Ngai ta, ama chu mi sâwm- thumhai nêk khan nasatakin inza a kai a, amiruokchu, a hmasatak pa- thumhai lai chu a ṭhang nawh: David chun ama vêngtu pâwl hotua chun a siem a."
"Also the mighty men of the armies: Asahel the brother of Joab, Elhanan the son of Dodo of Beth-lehem,","Chun, sipai pâwlhai laia mi thil- thawtheihai chu: Joab unaupa Asahel, Bethlehema Dodo naupa Elhanan."
"Shammoth the Harorite, Helez the Pelonite,","Haror mi Sammoth, Pelon mi Helez;"
"Ira the son of Ikkesh the Tekoite, Abiezer the Anathothite,","Teko mi Ikkes naupa Ira, Anathoth mi Abiezer;"
"Sibbecai the Hushathite, Ilai the Ahohite,","Husath mi Sibbekai, Aho mi Illai;"
"Maharai the Netophathite, Heled the son of Baanah the Netophathite,","Netophath mi Maharai, Neto- phath mi Baana naupa Heled;"
"Ithai the son of Ribai of Gibeah of the children of Benjamin, Benaiah the Pirathonite,","Benjamin thlaa mi Gibeaa um Ribai naupa Ithai, Pirathon mi Benaia,"
"Hurai of the brooks of Gaash, Abiel the Arbathite,","Gaas vadungtêa um Hurai, Arbath mi Abiel;"
"Azmaveth the Baharumite, Eliahba the Shaalbonite,","Baharum mi Azmaveth, Saal- bon mi Eliahba;"
"the sons of Hashem the Gizonite, Jonathan the son of Shagee the Hararite,","Gizon mi Hasem naupasalhai, Harar mi Sage naupa Jonathan;"
"Ahiam the son of Sacar the Hararite, Eliphal the son of Ur,","Harar mi Sakar naupa Ahiam, Ur naupa Eliphal,"
"Hepher the Mecherathite, Ahijah the Pelonite,","Mekerath mi Hepher, Pelon mi Ahija;"
"Hezro the Carmelite, Naarai the son of Ezbai,","Karmel mi Hezro, Ezbai naupa Naarai;"
"Joel the brother of Nathan, Mibhar the son of Hagri,","Nathan unaupa Joel, Hagri naupa Mibhar;"
"Zelek the Ammonite, Naharai the Berothite, the armorbearer of Joab the son of Zeruiah,","Ammon mi Zelek, Beroth mi Naharai, Zeruia naupa Joab râl- thuom chawituhai chu:"
"Ira the Ithrite, Gareb the Ithrite,","Ithra mi Ira, Ithra mi Gareb;"
"Uriah the Hittite, Zabad the son of Ahlai,","Hit mi Uria, Ahlai naupa Zabad;"
"Adina the son of Shiza the Reubenite, a chief of the Reubenites, and thirty with him,","Reuben mi Siza naupa Adina, Reuben mi hotu le a kuoma mi sâwmthum hai leh;"
"Hanan the son of Maacah, and Joshaphat the Mithnite,","Maaka naupa Hanan, Mith mi Josaphat,"
"Uzzia the Ashterathite, Shama and Jeiel the sons of Hotham the Aroerite,","Asterath mi Uzzia, Aroer mi Hotham naupasalhai Sama le Jeiel;"
"Jediael the son of Shimri, and Joha his brother, the Tizite,","Simri naupa Jediael, Tiz mi a unaupa Joha;"
"Eliel the Mahavite, and Jeribai, and Joshaviah, the sons of Elnaam, and Ithmah the Moabite,","Mahav mi Eliel, Elnaam nau- pasalhai: Jeribai le Josavia, Moab mi Ithma;"
"Eliel, and Obed, and Jaasiel the Mezobaite.","Mezoba mi Obed, Eliel le Jaasiel hai."
"Now these are they that came to David to Ziklag, while he yet kept himself close because of Saul the son of Kish; and they were among the mighty men, his helpers in war.","Chun, Kis naupa Saula leia an khâr khum tlat laia Ziklaga David kuoma hunghai chu hienghai hi an nih: anni chu mi thil- thawtheihai laia tiemsa, indonaa ama ṭhangpuituhai chu an nih."
"They were armed with bows, and could use both the right hand and the left in slinging stones and in shooting arrows from the bow: they were of Saul’s brethren of Benjamin.",Thalngul leh an inthuom a; thal- ngula thal kâp ding le dêngvira lung dêng dingin vawitieng le changtieng an hmang thei ve ve a; Benjamin thla Saula unauhai an nih.
"The chief was Ahiezer; then Joash, the sons of Shemaah the Gibeathite, and Jeziel, and Pelet, the sons of Azmaveth, and Beracah, and Jehu the Anathothite,","A hotu tak chu Ahiezer a na, chun, Gibeath mi Semaa naupa Joas; chun, Jeziel le Pelet, Azmaveth naupasalhai le chun; chun, Anathoth mi Jehu le Beraka leh;"
"and Ishmaiah the Gibeonite, a mighty man among the thirty, and over the thirty, and Jeremiah, and Jahaziel, and Johanan, and Jozabad the Gederathite,","sâwmthum chunga le sâwm- thumhai laia mi thilthawtheitak Gibeon mi Ismaia leh; chun, Gederath mi Jozabad le, Johanan le Jahaziel le, Jeremia leh;"
"Eluzai, and Jerimoth, and Bealiah, and Shemariah, and Shephatiah the Haruphite,","chun, Haruph mi Sephatia, Semaria, Bealia, Jerimoth le Eluzai;"
"Elkanah, and Isshiah, and Azarel, and Joezer, and Jashobeam, the Korahites,","Kora mihai Jasobeam, Joezer, Azarel, Issia le Elkana."
"and Joelah, and Zebadiah, the sons of Jeroham of Gedor.",Gedora Jeroham naupasalhai Zebadia le Joela leh.
"And of the Gadites there separated themselves unto David to the stronghold in the wilderness, mighty men of valor, men trained for war, that could handle shield and spear; whose faces were like the faces of lions, and they were as swift as the roes upon the mountains:","Chun, Gad mihai chu thlalêra kula khan David kuomah an um hran bîk a, mi hrât khawkhêng, indo dinga inchûkthiem mi phaw le thal chawi thiem mi; an hmaihai chu sakeibak- nei hmai ang el le, an hrâtzie chu tlâng chunga sakhi anga hrât an nih;"
"Ezer the chief, Obadiah the second, Eliab the third,","a pakhatna chu Ezer, a pahnina chu Obadia, a pathumna chu Eliab,"
"Mishmannah the fourth, Jeremiah the fifth,","a palina chu Mismanna, a pangana chu Jeremia;"
"Attai the sixth, Eliel the seventh,","a parukna chu Attai, a pasarina chu Eliel;"
"Johanan the eighth, Elzabad the ninth,","a parietna chu Johanan, a pakuona chu Elzabad;"
"Jeremiah the tenth, Machbannai the eleventh.","a sâwmna chu Jeremia, sâwm le pakhatna chu Makbanai a nih."
"These of the sons of Gad were captains of the host: he that was least was equal to a hundred, and the greatest to a thousand.","Hieng Gad naupasalhai hi sipaihai hotuhai an na; anni laia a châutak chu mi za khat tluk a na, a hrâttak chu mi sâng khat tluk a nih."
"These are they that went over the Jordan in the first month, when it had overflowed all its banks; and they put to flight all them of the valleys, both toward the east and toward the west.","Thla khatnaa Jordan vadung a kuong a liem pûr lai khawma kântu- hai chu an nih; chuongchun, chu varuoma a saktieng le a thlangtienga umhai po po chu an intlânsiettir a."
And there came of the children of Benjamin and Judah to the stronghold unto David.,"Chun, chutaka chun Juda le Benjamin thlahai chu David kuomah kula chun an hung a."
"And David went out to meet them, and answered and said unto them, If ye be come peaceably unto me to help me, my heart shall be knit unto you; but if ye be come to betray me to mine adversaries, seeing there is no wrong in my hands, the God of our fathers look thereon, and rebuke it.","David chu anni tuok dingin a va suok a, anni chu a dawn a, an kuomah, “Kei mi ṭhangpui dinga muongumtaka hung in ni chun, ka lungril chu nangnia kawp tlat a ta, amiruokchu, ka kutin pawi a tâwk nawh ti hre zinga; ka hmêlmahai kuoma mîn mantir dinga hung in ni ruok chun, ei thlatuhai Pathien chun, chu chu en sienla cheu, kâwk raw se cheu,” a ta."
"Then the Spirit came upon Amasai, who was chief of the thirty, and he said, Thine are we, David, and on thy side, thou son of Jesse: peace, peace be unto thee, and peace be to thy helpers; for thy God helpeth thee. Then David received them, and made them captains of the band.","Chun, sâwmthum laia a hotu tak Amasai kuoma chun thlarau chu a hung tlung tah a, ama chun, “David, nangma ta kan na, nangma tienga ṭhang kan nih, nang Jesai naupa; inremna, nanga kuoma chun inremna um sienla, nangma ṭhangpuituhai che kuoma khawm inremna chu um raw se; i Pathien chun a ṭhangpui si cheh a,” a ta. Chun, David chun anni chu a lâwmlût tah a, sipai pâwl hotuhaiah a siem tâwl tah a."
"Of Manasseh also there fell away some to David, when he came with the Philistines against Saul to battle: but they helped them not; for the lords of the Philistines upon advisement sent him away, saying, He will fall away to his master Saul to the jeopardy of our heads.","Saula do dinga Philistin mi- hai le an hung lai khan, Manasse mi ṭhenkhat chu David tienga chun an pakai a; nisienlakhawm, anni chun an lo ṭhangpui nawh a; Philistin mi hotuhai chun, rem- ruotin ama chu an tir hmang a, “A hotupa Saula kuoma hin pakai a ta, ei lu inhmang rawi ei tih,” an ti sih a."
"As he went to Ziklag, there fell to him of Manasseh, Adnah, and Jozabad, and Jediael, and Michael, and Jozabad, and Elihu, and Zillethai, captains of thousands that were of Manasseh.","Chun, ama chu Ziklaga a fe chun Manasse mi Adna, Jozabad, Jediael, Mikael, Jozabad, Elihu le Zillethai hai hi, sipai sâng pâwl hotuhai, Manasse hnama mi, ama tieng an ṭhang a."
"And they helped David against the band of rovers: for they were all mighty men of valor, and were captains in the host.","Anni chun David chu inru pâwl laia inthawkin an ṭhangpui a; anni chu mi hrât khawkhêng ruok an ni sih a, sipai pâwl lai khawm hotu an ni bawk a."
"For from day to day men came to David to help him, until there was a great host, like the host of God.","Chuongchun, a ni têlin sipai pâwl lientak, Pathien sipaihai ang hiel an ni hmakhat chun David kuom- a chun an hung pei a."
